epoch,step,task_1/learning_curve/train/acc,task_1/learning_curve/train/loss_cls,task_1/learning_curve/val/acc,task_1/learning_curve/val/loss_cls,task_1/train/acc,task_1/train/acc_batch,task_1/train/loss,task_1/train/loss_batch,task_1/train/loss_cls,task_1/train/loss_cls_batch,task_2/learning_curve/train/acc,task_2/learning_curve/train/loss_cls,task_2/learning_curve/val/acc,task_2/learning_curve/val/loss_cls,task_2/train/acc,task_2/train/acc_batch,task_2/train/loss,task_2/train/loss_batch,task_2/train/loss_cls,task_2/train/loss_cls_batch,task_3/learning_curve/train/acc,task_3/learning_curve/train/loss_cls,task_3/learning_curve/val/acc,task_3/learning_curve/val/loss_cls,task_3/train/acc,task_3/train/acc_batch,task_3/train/loss,task_3/train/loss_batch,task_3/train/loss_cls,task_3/train/loss_cls_batch,task_4/learning_curve/train/acc,task_4/learning_curve/train/loss_cls,task_4/learning_curve/val/acc,task_4/learning_curve/val/loss_cls,task_4/train/acc,task_4/train/acc_batch,task_4/train/loss,task_4/train/loss_batch,task_4/train/loss_cls,task_4/train/loss_cls_batch,task_5/learning_curve/train/acc,task_5/learning_curve/train/loss_cls,task_5/learning_curve/val/acc,task_5/learning_curve/val/loss_cls,task_5/train/acc,task_5/train/acc_batch,task_5/train/loss,task_5/train/loss_batch,task_5/train/loss_cls,task_5/train/loss_cls_batch
1,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9942660331726074,1.0,0.059312690049409866,0.04725021868944168,0.011946155689656734,0.0004454151203390211,,,,,,,,,,
1,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9947916865348816,1.0,0.05814334377646446,0.047020066529512405,0.01088338065892458,0.0004725704784505069,,,,,,,,,,
1,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9953858852386475,1.0,0.056865524500608444,0.04938063025474548,0.00973140262067318,0.003156144404783845,,,,,,,,,,
1,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9956545829772949,0.984375,0.05608559399843216,0.07056044042110443,0.009060952812433243,0.02434009313583374,,,,,,,,,,
1,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9765625,0.04489092528820038,,,,,,,,,,,,,,,,
1,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9957054257392883,0.009018423035740852,,,,,,,,,,,,,,,,,,
0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.827343761920929,0.84375,0.577111542224884,0.4779488742351532,0.5182695984840393,0.41606298089027405
0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.887890636920929,0.953125,0.414995014667511,0.1924169659614563,0.3544197976589203,0.13003885746002197
0,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9098958373069763,0.953125,0.3386964499950409,0.14999201893806458,0.2776733636856079,0.08878840506076813
0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9263671636581421,0.984375,0.28663504123687744,0.16746819019317627,0.225765660405159,0.1074274405837059
0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9362499713897705,1.0,0.25652602314949036,0.08030672371387482,0.19582918286323547,0.020306725054979324
0,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9430989623069763,0.953125,0.2345656007528305,0.10636812448501587,0.17398498952388763,0.046369973570108414
0,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9483258724212646,0.984375,0.21824848651885986,0.10543935000896454,0.1577618271112442,0.04582427814602852
0,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.952343761920929,0.96875,0.20477767288684845,0.1554294228553772,0.14461331069469452,0.09827598929405212
0,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9499362111091614,0.12002445757389069,,,,,,
0,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953125,0.14255522191524506,,,,,,,,
1,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.971875011920929,1.0,0.1564437597990036,0.07337038218975067,0.10102643817663193,0.016324512660503387
1,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9781249761581421,1.0,0.12557806074619293,0.07439012080430984,0.06926771998405457,0.017427129670977592
1,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.980681836605072,0.953125,0.11654289066791534,0.14103060960769653,0.059976283460855484,0.08398213982582092
1,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.981458306312561,1.0,0.11553836613893509,0.06329125165939331,0.058836523443460464,0.006214322056621313
1,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9820723533630371,0.984375,0.1129990816116333,0.09309034049510956,0.056218117475509644,0.03602210059762001
1,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.981929361820221,0.984375,0.11153555661439896,0.09045334160327911,0.05470627173781395,0.03344038501381874
1,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9817129373550415,0.984375,0.1112658753991127,0.0923272967338562,0.05441924184560776,0.03551292046904564
1,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9822580814361572,1.0,0.10928244888782501,0.06764183938503265,0.052459716796875,0.011121178045868874
1,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9677456021308899,0.08205447345972061,,,,,,
1,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9821969866752625,0.052357859909534454,,,,,,,,
